0.0,1.888,fock_frc_fock_force_180_gpu
41.695,44.032,fock_frc_fock_force_180_gpu__1
1173.373,1179.997,nonl_phase_654_gpu
2376.859,2379.515,nonl_projxyz_1191_gpu
2434.586,2595.994,nonl_projxyz_1197_gpu
2650.458,2652.666,dis_proj_198_gpu
2689.626,2690.778,dis_proj_198_gpu
2728.314,2729.466,dis_proj_198_gpu
2769.306,2770.426,dis_proj_198_gpu
2807.45,2808.602,dis_proj_198_gpu
2845.594,2846.746,dis_proj_198_gpu
2882.266,2883.418,dis_proj_198_gpu
2922.361,2923.481,dis_proj_198_gpu
2960.058,2961.21,dis_proj_198_gpu
2997.594,2998.746,dis_proj_198_gpu
3036.761,3037.881,dis_proj_198_gpu
3074.905,3076.025,dis_proj_198_gpu
3111.929,3113.081,dis_proj_198_gpu
3149.369,3150.521,dis_proj_198_gpu
3188.889,3190.009,dis_proj_198_gpu
3227.833,3228.985,dis_proj_198_gpu
3264.697,3265.849,dis_proj_198_gpu
3303.161,3304.281,dis_proj_198_gpu
3340.825,3341.945,dis_proj_198_gpu
3378.457,3379.609,dis_proj_198_gpu
3415.417,3416.537,dis_proj_198_gpu
3454.809,3455.929,dis_proj_198_gpu
3491.992,3493.112,dis_proj_198_gpu
3529.528,3530.648,dis_proj_198_gpu
3566.648,3567.768,dis_proj_198_gpu
3606.328,3607.448,dis_proj_198_gpu
3644.504,3645.656,dis_proj_198_gpu
3682.36,3683.48,dis_proj_198_gpu
3721.24,3722.392,dis_proj_198_gpu
3758.968,3760.12,dis_proj_198_gpu
3796.76,3797.912,dis_proj_198_gpu
3835.0,3836.12,dis_proj_198_gpu
3875.352,3876.504,dis_proj_198_gpu
3912.632,3913.752,dis_proj_198_gpu
3950.232,3951.384,dis_proj_198_gpu
3989.719,3990.871,dis_proj_198_gpu
4027.767,4028.887,dis_proj_198_gpu
4064.664,4065.815,dis_proj_198_gpu
4102.167,4103.319,dis_proj_198_gpu
4141.527,4142.679,dis_proj_198_gpu
4178.935,4180.055,dis_proj_198_gpu
